address,property_code,bathrooms,detailedtype,distance,district,exterior,floor,isparkingspaceincludedinprice,latitude,longitude,municipality,newdevelopment,operation,price,pricebyarea,propertytype,province,rooms,size,status,topplus,extracted_date,readable_date
calle de Bueso de Pineda,104749761,3,flat,524,Ciudad Lineal,true,1,true,40.4535739,-3.6578247,Madrid,false,sale,995000.0,4628.0,duplex,Madrid,3,215.0,good,false,20240830114934,2024-08-30T11:49:34Z
calle de Caleruega,104750268,2,flat,262,Ciudad Lineal,true,9,true,40.4780745,-3.6683478,Madrid,false,sale,735000.0,5880.0,flat,Madrid,3,125.0,renew,false,20240731223746,2024-07-31T22:37:46Z
calle Parque Bujaruelo,104768789,2,flat,627,Parque Lisboa - La Paz,true,7,true,40.3476077,-3.8091207,Alcorcón,false,sale,439000.0,3252.0,duplex,Madrid,3,135.0,good,false,20240830235009,2024-08-30T23:50:09Z
calle de Sierra Elvira,104774979,2,flat,723,Puente de Vallecas,true,11,false,40.4065637,-3.6598255,Madrid,false,sale,235000.0,2398.0,flat,Madrid,3,98.0,renew,false,20240731223738,2024-07-31T22:37:38Z
calle de Sierra Elvira,104774979,2,flat,723,Puente de Vallecas,true,11,false,40.4065637,-3.6598255,Madrid,false,sale,235000.0,2398.0,flat,Madrid,3,98.0,renew,false,20240830114820,2024-08-30T11:48:20Z
"calle de Samaria, 10",104775977,4,flat,987,Retiro,true,10,true,40.4127363,-3.6713953,Madrid,false,sale,1800000.0,6383.0,flat,Madrid,5,282.0,renew,false,20240731223738,2024-07-31T22:37:38Z
"calle de Samaria, 10",104775977,4,flat,987,Retiro,true,10,true,40.4127363,-3.6713953,Madrid,false,sale,1800000.0,6383.0,flat,Madrid,5,282.0,renew,true,20240830114818,2024-08-30T11:48:18Z
"calle de Samaria, 10",104775977,4,flat,513,Retiro,true,10,true,40.4127363,-3.6713953,Madrid,false,sale,1800000.0,6383.0,flat,Madrid,5,282.0,renew,true,20240830114825,2024-08-30T11:48:25Z
calle de la Bureba,104778245,1,flat,529,Zarzaquemada,true,bj,false,40.3337881,-3.7493754,Leganés,false,sale,132260.0,3307.0,flat,Madrid,2,40.0,good,false,20240830235008,2024-08-30T23:50:08Z
calle de Arroyo de Fontarrón,104785144,1,flat,41,Moratalaz,true,3,false,40.4041503,-3.6523966,Madrid,false,sale,285000.0,3202.0,flat,Madrid,3,89.0,good,false,20240731223738,2024-07-31T22:37:38Z
"calle de Pizarro, 20",104787046,2,flat,765,Centro,true,2,false,40.4232467,-3.7052985,Madrid,false,sale,660250.0,5040.0,flat,Madrid,2,131.0,good,true,20240731223738,2024-07-31T22:37:38Z
calle de Huelva,104787443,2,flat,995,Las Dehesillas - Vereda de los Estudiantes,true,3,true,40.3155032,-3.7595189,Leganés,false,sale,364900.0,1852.0,flat,Madrid,4,197.0,good,false,20240830235006,2024-08-30T23:50:06Z
calle de Huelva,104787443,2,flat,533,Las Dehesillas - Vereda de los Estudiantes,true,3,true,40.3155032,-3.7595189,Leganés,false,sale,364900.0,1852.0,flat,Madrid,4,197.0,good,false,20240830235007,2024-08-30T23:50:07Z
calle de Oviedo s/n,104788500,1,flat,196,Las Dehesillas - Vereda de los Estudiantes,true,3,false,40.3196247,-3.7549861,Leganés,false,sale,183000.0,3050.0,flat,Madrid,1,60.0,good,false,20240830235007,2024-08-30T23:50:07Z
calle de Villanueva,104789403,4,flat,848,Barrio de Salamanca,true,3,false,40.4238598,-3.6813747,Madrid,false,sale,2900000.0,12609.0,flat,Madrid,3,230.0,good,true,20240731223739,2024-07-31T22:37:39Z
calle de Villanueva,104789403,4,flat,715,Barrio de Salamanca,true,3,false,40.4238598,-3.6813747,Madrid,false,sale,2900000.0,12609.0,flat,Madrid,3,230.0,good,true,20240731223740,2024-07-31T22:37:40Z
calle de Villanueva,104789403,4,flat,558,Barrio de Salamanca,true,3,false,40.421443,-3.6826538,Madrid,false,sale,2900000.0,12609.0,flat,Madrid,3,230.0,good,true,20240830114824,2024-08-30T11:48:24Z
calle de Villanueva,104789403,4,flat,929,Barrio de Salamanca,true,3,false,40.421443,-3.6826538,Madrid,false,sale,2900000.0,12609.0,flat,Madrid,3,230.0,good,true,20240830114827,2024-08-30T11:48:27Z
calle de Julio Palacios,104796211,2,flat,708,Fuencarral,true,6,false,40.4834425,-3.6946111,Madrid,false,sale,700000.0,5036.0,flat,Madrid,3,139.0,good,false,20240731223746,2024-07-31T22:37:46Z
barrio Palomeras Bajas,104797015,2,flat,755,Puente de Vallecas,true,bj,true,40.3836118,-3.6624696,Madrid,false,sale,299000.0,2392.0,flat,Madrid,3,125.0,good,false,20240731223735,2024-07-31T22:37:35Z
barrio Palomeras Bajas,104797015,2,flat,861,Puente de Vallecas,true,bj,true,40.3837392,-3.660906,Madrid,false,sale,285000.0,2280.0,flat,Madrid,3,125.0,good,false,20240830114803,2024-08-30T11:48:03Z
barrio Palomeras Bajas,104797015,2,flat,947,Puente de Vallecas,true,bj,true,40.3837392,-3.660906,Madrid,false,sale,285000.0,2280.0,flat,Madrid,3,125.0,good,false,20240830114805,2024-08-30T11:48:05Z
calle San Cosme y San Damián,104799107,1,flat,701,Centro,false,2,false,40.4091176,-3.6969438,Madrid,false,sale,215000.0,4674.0,flat,Madrid,1,46.0,good,true,20240731223737,2024-07-31T22:37:37Z
calle San Cosme y San Damián,104799107,1,flat,959,Centro,false,2,false,40.4091176,-3.6969438,Madrid,false,sale,215000.0,4674.0,flat,Madrid,1,46.0,good,true,20240731223738,2024-07-31T22:37:38Z
calle San Cosme y San Damián,104799107,1,flat,701,Centro,false,2,false,40.4091176,-3.6969438,Madrid,false,sale,210000.0,4565.0,flat,Madrid,1,46.0,good,true,20240830114814,2024-08-30T11:48:14Z
calle de Mira el Sol,104800102,1,flat,543,Centro,true,1,false,40.4078035,-3.7062233,Madrid,false,sale,400000.0,5479.0,flat,Madrid,1,73.0,good,true,20240731223737,2024-07-31T22:37:37Z
calle de Mira el Sol,104800102,1,flat,441,Centro,true,1,false,40.4064077,-3.7062688,Madrid,false,sale,400000.0,5479.0,flat,Madrid,1,73.0,good,true,20240830114814,2024-08-30T11:48:14Z
calle de Sagasta,104800196,3,flat,276,Centro,true,4,false,40.4271388,-3.7027449,Madrid,false,sale,1850000.0,7400.0,flat,Madrid,4,250.0,renew,true,20240731223740,2024-07-31T22:37:40Z
"calle Polvoranca, 42",104801122,1,flat,957,Parque Ondarreta - Urtinsa,true,5,false,40.3390813,-3.8138878,Alcorcón,false,sale,185000.0,2434.0,flat,Madrid,3,76.0,renew,false,20240830235009,2024-08-30T23:50:09Z
calle de Santiago,104804297,2,flat,740,Centro,true,3,false,40.4169365,-3.710742,Madrid,false,sale,1400000.0,5833.0,flat,Madrid,3,240.0,renew,true,20240731223738,2024-07-31T22:37:38Z
calle de Santiago,104804297,2,flat,740,Centro,true,3,false,40.4169365,-3.710742,Madrid,false,sale,1400000.0,5833.0,flat,Madrid,3,240.0,renew,true,20240830114824,2024-08-30T11:48:24Z
Sector 3,104805562,3,chalet,950,Sector 3,false,null,true,40.3002494,-3.7450428,Getafe,false,sale,646000.0,2084.0,chalet,Madrid,6,310.0,good,false,20240830235005,2024-08-30T23:50:05Z
calle de Ferroviarios,104806076,1,flat,925,Usera,true,3,false,40.3869205,-3.703598,Madrid,false,sale,89000.0,1047.0,flat,Madrid,3,85.0,renew,false,20240731223734,2024-07-31T22:37:34Z
calle de Ferroviarios,104806076,1,flat,516,Usera,true,3,false,40.3869205,-3.703598,Madrid,false,sale,89000.0,1047.0,flat,Madrid,3,85.0,renew,false,20240731223736,2024-07-31T22:37:36Z
barrio Valdepelayo-Montepinos-Arroyo Culebro,104806626,1,flat,398,Valdepelayo - Montepinos - Arroyo Culebro,true,2,true,40.31466,-3.7857417,Leganés,false,sale,264900.0,3896.0,flat,Madrid,2,68.0,good,false,20240830235006,2024-08-30T23:50:06Z
barrio Atalaya,104812437,5,flat,593,Ciudad Lineal,true,4,true,40.4633659,-3.6645332,Madrid,false,sale,2200000.0,4097.0,penthouse,Madrid,7,537.0,good,false,20240731223745,2024-07-31T22:37:45Z
barrio Atalaya,104812437,5,flat,593,Ciudad Lineal,true,4,true,40.4633659,-3.6645332,Madrid,false,sale,2200000.0,4097.0,penthouse,Madrid,7,537.0,good,false,20240830114937,2024-08-30T11:49:37Z
calle de Lehendakari Aguirre,104812491,5,chalet,886,Valdepelayo - Montepinos - Arroyo Culebro,false,null,true,40.3245536,-3.7815137,Leganés,false,sale,545000.0,1741.0,chalet,Madrid,6,313.0,good,false,20240830235006,2024-08-30T23:50:06Z
calle de Lehendakari Aguirre,104812491,5,chalet,850,Valdepelayo - Montepinos - Arroyo Culebro,false,null,true,40.3245536,-3.7815137,Leganés,false,sale,545000.0,1741.0,chalet,Madrid,6,313.0,good,false,20240830235007,2024-08-30T23:50:07Z
barrio Bernabéu-Hispanoamérica,104812684,6,chalet,431,Chamartín,false,null,true,40.4538721,-3.6637289,Madrid,false,sale,2130000.0,5726.0,chalet,Madrid,5,372.0,renew,false,20240731223743,2024-07-31T22:37:43Z
barrio Bernabéu-Hispanoamérica,104812684,6,chalet,406,Chamartín,false,null,true,40.4532048,-3.6644118,Madrid,false,sale,2130000.0,5726.0,chalet,Madrid,5,372.0,renew,false,20240830114933,2024-08-30T11:49:33Z
barrio San Nicasio,104813066,1,flat,999,San Nicasio - Campo de Tiro - Solagua,true,3,false,40.3333938,-3.7762109,Leganés,false,sale,170000.0,1889.0,flat,Madrid,3,90.0,good,false,20240830235007,2024-08-30T23:50:07Z
plaza del Pintor Lucas,104822807,1,flat,852,Usera,true,bj,false,40.3899663,-3.7118901,Madrid,false,sale,259900.0,4061.0,flat,Madrid,2,64.0,good,false,20240731223736,2024-07-31T22:37:36Z
plaza del Pintor Lucas,104822807,1,flat,852,Usera,true,bj,false,40.3899663,-3.7118901,Madrid,false,sale,259900.0,4061.0,flat,Madrid,2,64.0,good,false,20240830114808,2024-08-30T11:48:08Z
Fuenlabrada II - El Molino,104827244,3,chalet,810,Fuenlabrada II - El Molino,false,null,true,40.2901978,-3.8117671,Fuenlabrada,false,sale,500000.0,1678.0,chalet,Madrid,4,298.0,good,false,20240830235003,2024-08-30T23:50:03Z
calle del Pinar,104837681,1,flat,320,Centro,true,bj,true,40.2825756,-3.7886585,Fuenlabrada,false,sale,179900.0,2194.0,flat,Madrid,2,82.0,good,false,20240830235003,2024-08-30T23:50:03Z
plaza Aldehuela,104837876,1,flat,651,El Arroyo - La Fuente,true,9,false,40.2769968,-3.7974215,Fuenlabrada,false,sale,179900.0,2534.0,flat,Madrid,3,71.0,good,false,20240830235002,2024-08-30T23:50:02Z
plaza Aldehuela,104837876,1,flat,901,El Arroyo - La Fuente,true,9,false,40.2769968,-3.7974215,Fuenlabrada,false,sale,179900.0,2534.0,flat,Madrid,3,71.0,good,false,20240830235003,2024-08-30T23:50:03Z
barrio San Nicasio,104837952,1,flat,938,San Nicasio - Campo de Tiro - Solagua,true,1,false,40.3311703,-3.7764057,Leganés,false,sale,142000.0,2088.0,flat,Madrid,3,68.0,renew,false,20240830235007,2024-08-30T23:50:07Z
plaza de Verín,104839083,1,flat,570,Fuencarral,true,1,false,40.4776669,-3.7076787,Madrid,false,sale,250000.0,4464.0,flat,Madrid,2,56.0,good,false,20240731223746,2024-07-31T22:37:46Z
calle del General Margallo,104839744,2,flat,709,Tetuán,true,2,false,40.4619335,-3.6984337,Madrid,false,sale,610000.0,5755.0,flat,Madrid,3,106.0,good,false,20240731223744,2024-07-31T22:37:44Z
calle del General Margallo,104839744,2,flat,709,Tetuán,true,2,false,40.4619335,-3.6984337,Madrid,false,sale,610000.0,5755.0,flat,Madrid,3,106.0,good,false,20240830114935,2024-08-30T11:49:35Z
calle Tomelloso,104839963,1,flat,373,Usera,true,4,false,40.3787069,-3.6975956,Madrid,false,sale,177000.0,2603.0,flat,Madrid,2,68.0,renew,false,20240731223734,2024-07-31T22:37:34Z
calle de Ocaña,104842268,1,flat,133,Latina,true,7,true,40.3826768,-3.7547305,Madrid,false,sale,359000.0,3452.0,flat,Madrid,3,104.0,renew,false,20240830235013,2024-08-30T23:50:13Z
calle de María Auxiliadora,104842623,2,flat,998,La Fortuna,true,1,true,40.3552425,-3.7757397,Leganés,false,sale,234000.0,2659.0,flat,Madrid,2,88.0,good,false,20240830235010,2024-08-30T23:50:10Z
barrio Canillas,104847932,2,flat,450,Hortaleza,true,4,true,40.4652459,-3.6476742,Madrid,false,sale,695000.0,5073.0,duplex,Madrid,3,137.0,good,false,20240731223745,2024-07-31T22:37:45Z
barrio Canillas,104847932,2,flat,450,Hortaleza,true,4,true,40.4652459,-3.6476742,Madrid,false,sale,695000.0,5073.0,duplex,Madrid,3,137.0,good,false,20240830114937,2024-08-30T11:49:37Z
"calle de José del Hierro, 41",104848260,1,flat,716,Ciudad Lineal,true,5,false,40.4405606,-3.6437505,Madrid,false,sale,369900.0,4624.0,flat,Madrid,3,80.0,good,false,20240731223742,2024-07-31T22:37:42Z
calle Utrillas,104848355,2,flat,676,Hortaleza,true,bj,false,40.4632038,-3.6465328,Madrid,false,sale,280000.0,4375.0,flat,Madrid,2,64.0,good,false,20240830114937,2024-08-30T11:49:37Z
calle del Aviador Zorita,104848392,1,flat,790,Tetuán,false,6,false,40.4490505,-3.6991808,Madrid,false,sale,635000.0,5570.0,flat,Madrid,2,114.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle del Aviador Zorita,104848392,1,flat,702,Tetuán,false,6,false,40.4490505,-3.6991808,Madrid,false,sale,635000.0,5570.0,flat,Madrid,2,114.0,good,false,20240731223743,2024-07-31T22:37:43Z
"calle de José del Hierro, 41",104848709,1,flat,716,Ciudad Lineal,true,5,false,40.4405606,-3.6437505,Madrid,false,sale,369900.0,4624.0,flat,Madrid,3,80.0,good,false,20240731223742,2024-07-31T22:37:42Z
"Eugenia de Montijo, 73",104850210,1,flat,641,Carabanchel,true,bj,false,40.3774711,-3.7487875,Madrid,true,sale,254000.0,4233.0,flat,Madrid,1,60.0,null,false,20240830235013,2024-08-30T23:50:13Z
calle del Haya,104862441,3,chalet,211,San Nicasio - Campo de Tiro - Solagua,false,null,true,40.3436133,-3.7732789,Leganés,false,sale,525000.0,2524.0,chalet,Madrid,4,208.0,good,false,20240830235009,2024-08-30T23:50:09Z
calle de Venancio Martín,104863066,1,flat,889,Puente de Vallecas,true,2,false,40.3997515,-3.6607236,Madrid,false,sale,245000.0,3551.0,flat,Madrid,2,69.0,good,false,20240731223738,2024-07-31T22:37:38Z
calle de Venancio Martín,104863066,1,flat,889,Puente de Vallecas,true,2,false,40.3997515,-3.6607236,Madrid,false,sale,245000.0,3551.0,flat,Madrid,2,69.0,good,false,20240830114820,2024-08-30T11:48:20Z
calle Chocontá,104863443,1,flat,638,Hortaleza,true,7,false,40.4722551,-3.6306372,Madrid,false,sale,320000.0,3368.0,flat,Madrid,3,95.0,good,false,20240731223745,2024-07-31T22:37:45Z
calle Chocontá,104863443,1,flat,638,Hortaleza,true,7,false,40.4722551,-3.6306372,Madrid,false,sale,320000.0,3368.0,flat,Madrid,3,95.0,good,false,20240830114938,2024-08-30T11:49:38Z
calle Chocontá,104863443,1,flat,986,Hortaleza,true,7,false,40.4722551,-3.6306372,Madrid,false,sale,320000.0,3368.0,flat,Madrid,3,95.0,good,false,20240830114941,2024-08-30T11:49:41Z
"calle de Santa Virgilia, 1",104865104,2,flat,928,Hortaleza,true,13,false,40.4773846,-3.6454446,Madrid,false,sale,409900.0,4658.0,flat,Madrid,2,88.0,good,false,20240731223747,2024-07-31T22:37:47Z
"calle de Santa Virgilia, 1",104865104,2,flat,642,Hortaleza,true,13,false,40.4773846,-3.6454446,Madrid,false,sale,399500.0,4540.0,flat,Madrid,2,88.0,good,false,20240830114940,2024-08-30T11:49:40Z
"calle de Santa Virgilia, 1",104865104,2,flat,928,Hortaleza,true,13,false,40.4773846,-3.6454446,Madrid,false,sale,399500.0,4540.0,flat,Madrid,2,88.0,good,false,20240830114941,2024-08-30T11:49:41Z
"calle de Pont de Molins, 15",104866622,1,flat,848,Puente de Vallecas,true,3,false,40.3922023,-3.6451769,Madrid,false,sale,87410.0,1748.0,flat,Madrid,2,50.0,renew,false,20240830114813,2024-08-30T11:48:13Z
calle de Mauricio Legendre,104866879,2,flat,825,Chamartín,true,7,false,40.4730038,-3.6853592,Madrid,false,sale,470000.0,6267.0,flat,Madrid,3,75.0,good,false,20240731223746,2024-07-31T22:37:46Z
calle de Carmen Portones,104867727,1,flat,487,Tetuán,true,1,false,40.4636944,-3.7043115,Madrid,false,sale,345000.0,4259.0,flat,Madrid,3,81.0,good,false,20240731223744,2024-07-31T22:37:44Z
calle de Carmen Portones,104867727,1,flat,487,Tetuán,true,1,false,40.4636944,-3.7043115,Madrid,false,sale,345000.0,4259.0,flat,Madrid,3,81.0,good,false,20240830114935,2024-08-30T11:49:35Z
barrio Pacífico,104868690,3,flat,780,Retiro,true,bj,false,40.4068504,-3.6768062,Madrid,false,sale,465000.0,2818.0,flat,Madrid,2,165.0,good,false,20240731223737,2024-07-31T22:37:37Z
barrio Pacífico,104868690,3,flat,952,Retiro,true,bj,false,40.406551,-3.6745192,Madrid,false,sale,465000.0,2818.0,flat,Madrid,2,165.0,good,false,20240830114817,2024-08-30T11:48:17Z
paseo de la Castellana,104870397,1,flat,509,Chamartín,true,bj,false,40.4758656,-3.6858161,Madrid,false,sale,320000.0,8649.0,flat,Madrid,1,37.0,good,false,20240731223746,2024-07-31T22:37:46Z
paseo de la Castellana,104870397,1,flat,509,Chamartín,true,bj,false,40.4758656,-3.6858161,Madrid,false,sale,320000.0,8649.0,flat,Madrid,1,37.0,good,false,20240830114939,2024-08-30T11:49:39Z
paseo de la Castellana,104870436,1,flat,530,Chamartín,true,bj,false,40.47234,-3.6868329,Madrid,false,sale,299000.0,6953.0,flat,Madrid,1,43.0,good,false,20240731223745,2024-07-31T22:37:45Z
paseo de la Castellana,104870436,1,flat,908,Chamartín,true,bj,false,40.47234,-3.6868329,Madrid,false,sale,299000.0,6953.0,flat,Madrid,1,43.0,good,false,20240731223746,2024-07-31T22:37:46Z
paseo de la Castellana,104870436,1,flat,530,Chamartín,true,bj,false,40.47234,-3.6868329,Madrid,false,sale,299000.0,6953.0,flat,Madrid,1,43.0,good,false,20240830114936,2024-08-30T11:49:36Z
paseo de la Castellana,104870436,1,flat,908,Chamartín,true,bj,false,40.47234,-3.6868329,Madrid,false,sale,299000.0,6953.0,flat,Madrid,1,43.0,good,false,20240830114939,2024-08-30T11:49:39Z
calle del Barco,104871335,4,flat,623,Centro,true,null,false,40.4224449,-3.7017738,Madrid,false,sale,1100000.0,5500.0,flat,Madrid,3,200.0,good,true,20240731223738,2024-07-31T22:37:38Z
calle del Barco,104871335,4,flat,791,Centro,true,null,false,40.4224449,-3.7017738,Madrid,false,sale,1100000.0,5500.0,flat,Madrid,3,200.0,good,true,20240731223740,2024-07-31T22:37:40Z
calle del Barco,104871335,4,flat,623,Centro,true,null,false,40.4224449,-3.7017738,Madrid,false,sale,1100000.0,5500.0,flat,Madrid,3,200.0,good,true,20240830114824,2024-08-30T11:48:24Z
calle del Barco,104871335,4,flat,791,Centro,true,null,false,40.4224449,-3.7017738,Madrid,false,sale,1100000.0,5500.0,flat,Madrid,3,200.0,good,true,20240830114827,2024-08-30T11:48:27Z
calle de Pegaso,104871966,3,chalet,360,Hortaleza,false,null,true,40.4661536,-3.6481654,Madrid,false,sale,1225000.0,3412.0,chalet,Madrid,8,359.0,renew,false,20240731223745,2024-07-31T22:37:45Z
calle de Pegaso,104871966,3,chalet,360,Hortaleza,false,null,true,40.4661536,-3.6481654,Madrid,false,sale,1225000.0,3412.0,chalet,Madrid,8,359.0,renew,false,20240830114937,2024-08-30T11:49:37Z
paseo de la Castellana,104876556,3,flat,520,Tetuán,true,3,false,40.455181,-3.6914552,Madrid,false,sale,1720000.0,6466.0,flat,Madrid,3,266.0,good,true,20240731223743,2024-07-31T22:37:43Z
paseo de la Castellana,104876556,3,flat,892,Tetuán,true,3,false,40.455181,-3.6914552,Madrid,false,sale,1720000.0,6466.0,flat,Madrid,3,266.0,good,true,20240830114857,2024-08-30T11:48:57Z
paseo de la Castellana,104876556,3,flat,520,Tetuán,true,3,false,40.455181,-3.6914552,Madrid,false,sale,1720000.0,6466.0,flat,Madrid,3,266.0,good,true,20240830114917,2024-08-30T11:49:17Z
calle de Reinosa,104876910,2,flat,894,La Serna,true,8,false,40.2973198,-3.8056564,Fuenlabrada,false,sale,248000.0,2818.0,flat,Madrid,3,88.0,good,false,20240830235005,2024-08-30T23:50:05Z
calle Fuente del Tiro,104877716,1,flat,415,Latina,true,bj,false,40.382183,-3.7826204,Madrid,false,sale,155000.0,3100.0,flat,Madrid,2,50.0,good,false,20240830235012,2024-08-30T23:50:12Z
calle de la Primavera,104878934,1,flat,437,Centro,true,3,false,40.4079089,-3.7006169,Madrid,false,sale,285000.0,4318.0,flat,Madrid,2,66.0,good,false,20240731223737,2024-07-31T22:37:37Z
calle de la Primavera,104878934,1,flat,437,Centro,true,3,false,40.4079089,-3.7006169,Madrid,false,sale,285000.0,4318.0,flat,Madrid,2,66.0,good,false,20240830114814,2024-08-30T11:48:14Z
barrio Pueblo Nuevo,104880448,2,flat,253,Ciudad Lineal,true,6,true,40.4273394,-3.6344521,Madrid,false,sale,600000.0,4615.0,penthouse,Madrid,2,130.0,good,false,20240731223741,2024-07-31T22:37:41Z
barrio Pueblo Nuevo,104880448,2,flat,336,Ciudad Lineal,true,6,true,40.4269058,-3.6332554,Madrid,false,sale,600000.0,4615.0,penthouse,Madrid,2,130.0,good,false,20240830114831,2024-08-30T11:48:31Z
barrio Guindalera,104881067,3,flat,804,Barrio de Salamanca,true,7,false,40.4334153,-3.6599497,Madrid,false,sale,1750000.0,7991.0,penthouse,Madrid,3,219.0,renew,false,20240731223741,2024-07-31T22:37:41Z
barrio Guindalera,104881067,3,flat,935,Barrio de Salamanca,true,7,false,40.4331154,-3.6619248,Madrid,false,sale,1750000.0,7991.0,penthouse,Madrid,3,219.0,renew,false,20240830114830,2024-08-30T11:48:30Z
barrio Valdeacederas,104884742,2,flat,117,Tetuán,true,1,false,40.4686436,-3.7026609,Madrid,false,sale,329000.0,2570.0,flat,Madrid,3,128.0,renew,false,20240731223744,2024-07-31T22:37:44Z
barrio Valdeacederas,104884742,2,flat,117,Tetuán,true,1,false,40.4686436,-3.7026609,Madrid,false,sale,329000.0,2570.0,flat,Madrid,3,128.0,renew,false,20240830114935,2024-08-30T11:49:35Z
Fuenlabrada II - El Molino,104886055,1,flat,985,Fuenlabrada II - El Molino,true,1,false,40.2883094,-3.8075774,Fuenlabrada,false,sale,189900.0,2042.0,flat,Madrid,3,93.0,good,false,20240830235002,2024-08-30T23:50:02Z
Universidad - Hospital,104887410,3,chalet,882,Universidad - Hospital,false,null,true,40.2876445,-3.8189103,Fuenlabrada,false,sale,599000.0,1849.0,chalet,Madrid,4,324.0,good,false,20240830235002,2024-08-30T23:50:02Z
Universidad - Hospital,104887410,3,chalet,569,Universidad - Hospital,false,null,true,40.2876445,-3.8189103,Fuenlabrada,false,sale,599000.0,1849.0,chalet,Madrid,4,324.0,good,false,20240830235003,2024-08-30T23:50:03Z
